1,6019,1,14127,9006,23625,5593,1,1,14151
1,6170,1,14349,9230,23782,5754,1,1,14443
1,6276,1,14582,9448,23946,5894,1,1,14708
1,6412,1,14850,9659,24121,6026,1,1,14949
1,6537,1,15092,9875,24291,6212,1,1,15158
1,6674,1,15338,10109,24432,6382,1,1,15421
1,6771,1,15538,10293,24549,6520,1,1,15620
1,6883,1,15708,10454,24666,6655,1,1,15795
1,7027,1,15920,10642,24840,6830,1,1,16037
1,7173,1,16189,10844,24978,6993,1,1,16287
1,7310,1,16447,11088,25132,7149,1,1,16547
1,7421,1,16687,11323,25284,7294,1,1,16823
1,7569,1,16921,11540,25412,7448,1,1,17043
1,7685,1,17114,11738,25515,7593,1,1,17232
1,7795,1,17320,11906,25596,7732,1,1,17408
1,7933,1,17577,12154,25718,7925,1,1,17665
1,8094,1,17788,12364,25837,8102,1,1,17901
1,8255,1,18064,12591,25997,8335,1,1,18149
1,8423,1,18280,12818,26108,8541,1,1,18380
1,8579,1,18561,13064,26233,8747,1,1,18596
1,8690,1,18759,13222,26319,8890,1,1,18789
1,8813,1,18933,13391,26414,9052,1,1,18973
1,8992,1,19135,13655,26521,9281,1,1,19231
1,9107,1,19346,13907,26640,9478,1,1,19465
1,9290,1,19556,14151,26753,9671,1,1,19702
1,9456,1,19763,14415,26855,9880,1,1,19941
1,9627,1,20010,14659,26936,10095,1,1,20153
1,9743,1,20185,14840,27004,10250,1,1,20318
1,9894,1,20370,15025,27079,10423,1,1,20489
1,10107,1,20616,15289,27167,10662,1,1,20735
1,10254,1,20842,15542,27248,10881,1,1,20954
1,10446,1,21048,15767,27331,11110,1,1,21155
1,10628,1,21267,15976,27415,11353,1,1,21371
1,10799,1,21474,16206,27504,11574,1,1,21604
1,10954,1,21612,16396,27575,11760,1,1,21789
1,11084,1,21748,16610,27646,11935,1,1,21987
1,11297,1,21962,16874,27724,12152,1,1,22186
1,11475,1,22173,17144,27801,12421,1,1,22353
1,11634,1,22357,17386,27876,12650,1,1,22536
1,11811,1,22543,17646,27945,12858,1,1,22719
1,12035,1,22733,17842,28016,13089,1,1,22934
1,12187,1,22895,18053,28052,13284,1,1,23109
1,12342,1,23071,18233,28108,13473,1,1,23251
1,12569,1,23294,18456,28167,13721,1,1,23443
1,12791,1,23489,18709,28220,13983,1,1,23601
1,13002,1,23660,18931,28284,14206,1,1,23777
1,13229,1,23850,19195,28353,14459,1,1,23971
1,13431,1,24023,19424,28428,14698,1,1,24124
1,13573,1,24145,19589,28476,14872,1,1,24256
1,13728,1,24294,19751,28512,15045,1,1,24391
1,13942,1,24459,19994,28553,15284,1,1,24537
1,14149,1,24630,20187,28587,15547,1,1,24707
1,14335,1,24783,20410,28635,15764,1,1,24846
1,14577,1,24948,20654,28694,15973,1,1,25004
1,14820,1,25123,20874,28733,16208,1,1,25174
1,15014,1,25260,21034,28780,16378,1,1,25295
1,15198,1,25388,21209,28816,16557,1,1,25392
1,15432,1,25539,21449,28861,16794,1,1,25551
1,15683,1,25666,21642,28912,17001,1,1,25689
1,15909,1,25816,21839,28954,17228,1,1,25823
1,16146,1,25947,22027,28998,17473,1,1,25963
1,16382,1,26080,22216,29043,17717,1,1,26081
1,16565,1,26212,22378,29086,17869,1,1,26148
1,16711,1,26301,22523,29112,18050,1,1,26250
1,16916,1,26455,22732,29144,18272,1,1,26380
1,17153,1,26606,22975,29178,18488,1,1,26484
1,17360,1,26743,23137,29213,18723,1,1,26573
1,17570,1,26861,23341,29243,18951,1,1,26680
1,17794,1,26981,23523,29277,19179,1,1,26799
1,17992,1,27097,23684,29299,19351,1,1,26889
1,18186,1,27200,23788,29320,19530,1,1,26972
1,18463,1,27323,23951,29347,19765,1,1,27060
1,18700,1,27439,24115,29372,19963,1,1,27166
1,18928,1,27554,24272,29404,20154,1,1,27253
1,19105,1,27670,24410,29448,20373,1,1,27335
1,19335,1,27776,24570,29489,20561,1,1,27405
1,19504,1,27854,24697,29508,20728,1,1,27477
1,19672,1,27924,24814,29541,20904,1,1,27542
1,19868,1,28012,24984,29565,21129,1,1,27618
1,20096,1,28106,25151,29582,21334,1,1,27714
1,20309,1,28224,25283,29602,21552,1,1,27802
1,20515,1,28322,25422,29626,21754,1,1,27867
1,20744,1,28406,25543,29645,21972,1,1,27949
1,20936,1,28498,25635,29663,22129,1,1,28006
1,21104,1,28582,25740,29691,22276,1,1,28070
1,21315,1,28680,25852,29713,22456,1,1,28134
1,21528,1,28759,25991,29740,22641,1,1,28203
1,21729,1,28850,26108,29763,22817,1,1,28273
1,21934,1,28937,26236,29781,23004,1,1,28333
1,22109,1,29013,26366,29798,23195,1,1,28393
1,22251,1,29067,26458,29806,23344,1,1,28432
1,22400,1,29133,26538,29814,23522,1,1,28481
1,22589,1,29198,26647,29837,23719,1,1,28534
1,22771,1,29266,26754,29853,23908,1,1,28579
1,22955,1,29334,26838,29864,24055,1,1,28627
1,23145,1,29402,26927,29874,24198,1,1,28675
1,23357,1,29467,27013,29894,24351,1,1,28728
1,23508,1,29516,27095,29910,24481,1,1,28766
1,23632,1,29561,27169,29914,24590,1,1,28809
1,23804,1,29621,27257,29934,24766,1,1,28875
1,23988,1,29673,27367,29953,24942,1,1,28917
1,24142,1,29723,27475,29966,25093,1,1,28957
1,24299,1,29782,27558,29979,25270,1,1,28989
1,24443,1,29831,27643,29990,25420,1,1,29021
1,24597,1,29871,27687,29994,25516,1,1,29038
1,24734,1,29898,27737,30002,25615,1,1,29060
1,24863,1,29940,27813,30012,25752,1,1,29102
1,24999,1,29991,27881,30024,25878,1,1,29146
1,25157,1,30027,27960,30041,26005,1,1,29188
1,25304,1,30065,28037,30061,26126,1,1,29225
1,25431,1,30105,28123,30071,26266,1,1,29258
1,25511,1,30133,28169,30081,26372,1,1,29278
1,25618,1,30158,28219,30089,26474,1,1,29297
1,25760,1,30193,28281,30097,26592,1,1,29329
1,25905,1,30220,28339,30104,26688,1,1,29372
1,26048,1,30249,28389,30118,26822,1,1,29402
1,26164,1,30290,28456,30126,26954,1,1,29427
1,26302,1,30328,28511,30139,27077,1,1,29458
1,26392,1,30353,28557,30144,27164,1,1,29481
1,26490,1,30383,28586,30149,27267,1,1,29491
1,26614,1,30411,28643,30166,27388,1,1,29526
1,26707,1,30424,28698,30174,27496,1,1,29549
1,26809,1,30447,28743,30181,27574,1,1,29569
1,26911,1,30473,28786,30190,27658,1,1,29591
1,27014,1,30506,28834,30199,27749,1,1,29615
1,27105,1,30528,28872,30203,27832,1,1,29629
1,27190,1,30547,28905,30213,27908,1,1,29646
1,27309,1,30572,28958,30217,27969,1,1,29667
1,27392,1,30603,28997,30219,28055,1,1,29682
1,27482,1,30613,29038,30223,28146,1,1,29704
1,27555,1,30641,29082,30231,28242,1,1,29729
1,27645,1,30657,29117,30241,28344,1,1,29747
1,27712,1,30669,29143,30246,28393,1,1,29757
1,27776,1,30690,29156,30247,28461,1,1,29767
1,27887,1,30709,29190,30251,28540,1,1,29781
1,27970,1,30726,29216,30259,28597,1,1,29797
1,28034,1,30750,29256,30265,28659,1,1,29810
1,28106,1,30758,29277,30272,28715,1,1,29818
1,28186,1,30772,29305,30276,28790,1,1,29833
1,28250,1,30794,29327,30278,28841,1,1,29843
1,28299,1,30804,29344,30282,28883,1,1,29852
1,28360,1,30818,29374,30287,28960,1,1,29871
1,28425,1,30836,29388,30291,29008,1,1,29884
1,28485,1,30849,29412,30297,29062,1,1,29893
1,28529,1,30863,29435,30300,29123,1,1,29896
1,28590,1,30872,29453,30306,29176,1,1,29903
1,28641,1,30886,29466,30311,29234,1,1,29916
1,28690,1,30890,29484,30312,29272,1,1,29918
1,28736,1,30900,29506,30318,29318,1,1,29933
1,28812,1,30904,29520,30320,29357,1,1,29946
1,28871,1,30910,29535,30322,29394,1,1,29954
1,28916,1,30919,29553,30324,29423,1,1,29962
1,28962,1,30925,29575,30326,29476,1,1,29970
1,28996,1,30931,29587,30329,29519,1,1,29981
1,29027,1,30938,29601,30332,29559,1,1,29991
1,29060,1,30950,29612,30336,29628,1,1,29994
1,29097,1,30962,29623,30340,29653,1,1,30005
1,29132,1,30966,29637,30340,29698,1,1,30010
1,29176,1,30970,29649,30343,29723,1,1,30019
1,29214,1,30980,29658,30344,29755,1,1,30024
1,29243,1,30989,29670,30349,29784,1,1,30027
1,29281,1,30991,29679,30350,29811,1,1,30029
1,29320,1,31001,29696,30354,29854,1,1,30029
1,29354,1,31003,29707,30360,29882,1,1,30037
1,29384,1,31007,29722,30360,29926,1,1,30043
1,29400,1,31010,29734,30363,29952,1,1,30045
1,29421,1,31012,29747,30363,29977,1,1,30053
1,29440,1,31017,29756,30364,30001,1,1,30059
1,29462,1,31020,29763,30364,30016,1,1,30061
1,29495,1,31024,29771,30366,30040,1,1,30064
1,29526,1,31028,29777,30368,30065,1,1,30071
1,29554,1,31034,29791,30373,30096,1,1,30073
1,29589,1,31041,29799,30373,30119,1,1,30075
1,29608,1,31042,29807,30373,30138,1,1,30076
1,29627,1,31043,29818,30376,30152,1,1,30077
1,29641,1,31044,29824,30380,30170,1,1,30081
1,29667,1,31049,29835,30382,30191,1,1,30088
1,29689,1,31052,29836,30382,30220,1,1,30096
1,29714,1,31058,29844,30382,30241,1,1,30099
1,29724,1,31069,29849,30383,30261,1,1,30101
1,29739,1,31075,29855,30384,30271,1,1,30106
1,29756,1,31078,29868,30389,30288,1,1,30107
1,29775,1,31079,29872,30389,30312,1,1,30109
1,29789,1,31083,29876,30390,30330,1,1,30113
1,29815,1,31083,29881,30392,30346,1,1,30118
1,29840,1,31085,29888,30395,30364,1,1,30122
1,29859,1,31087,29892,30396,30381,1,1,30125
1,29876,1,31092,29898,30397,30394,1,1,30126
1,29878,1,31095,29903,30398,30407,1,1,30129
1,29892,1,31098,29906,30398,30410,1,1,30131
1,29905,1,31099,29911,30398,30427,1,1,30136
1,29914,1,31103,29914,30401,30446,1,1,30142
1,29921,1,31108,29917,30401,30461,1,1,30143
1,29939,1,31117,29923,30401,30465,1,1,30146
1,29959,1,31122,29930,30402,30473,1,1,30149
1,29971,1,31122,29933,30405,30484,1,1,30155
1,29983,1,31124,29936,30407,30488,1,1,30155
1,29997,1,31126,29936,30407,30507,1,1,30156
1,30009,1,31130,29938,30408,30516,1,1,30158
1,30016,1,31131,29941,30408,30529,1,1,30160
1,30025,1,31133,29944,30408,30539,1,1,30167
1,30033,1,31134,29947,30408,30553,1,1,30174
1,30042,1,31137,29949,30408,30564,1,1,30177
1,30047,1,31138,29951,30408,30568,1,1,30182
1,30059,1,31141,29956,30410,30570,1,1,30185
1,30068,1,31144,29958,30412,30573,1,1,30188
1,30078,1,31146,29960,30412,30577,1,1,30189
1,30085,1,31146,29961,30412,30587,1,1,30192
1,30093,1,31146,29964,30412,30601,1,1,30195
1,30099,1,31150,29964,30412,30607,1,1,30197
1,30100,1,31151,29965,30412,30613,1,1,30197
1,30110,1,31151,29965,30412,30617,1,1,30200
1,30119,1,31152,29972,30414,30623,1,1,30206
